row_id,cluster,PC1,PC2
197,3,0.027679605688093162,0.059409173003146167
198,18,-0.031103423356266036,0.5998547466923926
199,0,-1.3401471869334116,1.4066998326858327
200,5,0.40042179333880806,-0.3785441396196466
201,14,-0.18327097725144476,0.16770737814569794
202,17,0.4102257660289181,-0.2596579204559537
203,2,0.03146623320518499,-0.3383967171621335
204,11,1.3139735205739833,0.6723808744389342
205,10,0.1310641927545537,0.6358378057088766
206,3,-1.2752186038178932,-0.022743537925070112
207,3,0.11978281198781593,-0.0712045175630901
208,2,-1.1752272446282575,-0.856784876797869
209,14,0.42356214974285983,-1.3427799965472387
210,0,-2.266549006967792,1.260730378809032
211,0,-1.906202711446282,-0.25015118755951676
212,15,-0.5435591372379122,-0.9022838646050134
213,19,0.14794624485797295,1.3312697222653522
214,1,0.5077026294522522,-0.821005352263849
215,14,-0.60154008493896,0.30036105359209087
216,9,-0.1961270335444325,-0.2312265149833021
217,5,0.6341385148602117,0.3018514345376039
218,9,-0.31140189705287635,-1.9988897278415894
219,6,-0.6793544699655006,-0.09426415644115392
220,17,1.2239955322075777,0.03109521278455598
221,9,-0.7408802118693766,-0.5255625528254891
222,18,-0.785851523977672,1.1434783189713935
223,0,-0.7343850211766547,0.9597686966793578
224,12,0.5402814088139323,-0.53705425798006
225,5,-0.1764366193514102,1.5571325394836106
226,15,0.6953566199147633,-0.6299732242474596
227,7,1.306859792518543,0.44295965334139376
228,10,0.4592800889171053,0.9444295896034917
229,8,-1.1411354046871827,1.856582231052577
230,6,-0.9857092584661442,-0.8492820283849326
231,1,1.5308959389415395,-0.7671960839839786
232,11,0.806300394556829,0.5856144498245183
233,2,-0.4153457944923756,-0.9657852550592014
234,19,-0.11423289879022165,0.6003946528643651
235,11,1.6194703933735008,1.7202168380153766
236,4,-1.4446398097352209,0.6681507548533876
237,10,-1.2437421398509099,1.7302406364740692
238,18,-0.7334816337030378,1.4234207372403858
239,0,-2.1487585197801606,0.44915140426307004
240,19,-0.4533356350443139,0.006590806362641012
241,14,0.5539062483903608,0.3723771979253592
242,10,-0.5918624335866444,0.9487015223011782
243,12,1.29495293876492,-1.1194275592548515
244,0,-1.031415099034223,0.1542658646600465
245,3,-0.29786157542228775,-0.26200909277698337
246,10,0.6933443716235113,0.5616232518007648
247,3,-0.33661204445766446,0.10358576677427095
248,0,-1.442328166272847,-0.08083565936630058
249,5,0.6987295420320229,2.2587319502084573
250,4,-0.7838221309113117,1.1880380308680143
251,16,0.8613064231324143,-1.4514083176013801
252,19,0.3981333573782861,-0.6791747989224807
253,16,-0.3490432369633658,-0.09439385984180827
254,10,-1.1678548373642657,0.4775633463913835
255,3,0.06637508864904865,0.461749576598836
256,1,0.2790239869326264,-1.59363584962703
257,13,-0.6377928641105638,-2.425236568790976
258,10,-0.7709999043629413,0.5563382817977396
259,10,-0.18861136824674107,0.47605749875472686
260,13,-1.1510284236354056,-1.6414927780716602
261,1,0.6619933683030693,-1.0914674537929714
262,10,-1.1696181997359807,1.238457143720627
263,9,-1.9642182717002035,-0.9027914915468046
264,3,0.8469230969834776,0.6690783507011167
265,11,2.4483170379357433,0.2437748443984253
266,15,0.029589373658491264,-0.25425519662950175
267,4,-0.7095085443772792,-0.2144833297799917
268,15,1.6615464153923885,0.48245915081107343
269,9,-0.5625267270928396,0.15941436338580892
270,19,1.3858789697135978,0.9388308205952638
271,16,-0.05712059457887816,-1.2554857170611566
272,10,0.49377283474206585,0.6930849448214226
273,17,0.15659818385238153,-0.6021172627482134
274,6,-0.48489750154019656,-0.3259149003986288
275,13,-0.458018761278809,-1.4025185773128106
276,1,1.671395554743884,-0.6349508044603354
277,2,-0.7972502400674947,0.0021671763549108818
278,13,-0.44980164133740463,-1.7799566926778865
279,12,1.4033466886604666,-0.6460217984847471
280,0,-1.6880251747132706,0.5475274349113678
281,11,2.416637839768699,0.7909560978709083
282,6,-0.47006755671995787,0.1459746567412939
283,18,-0.12618980892805215,0.8856283963718804
284,19,0.4429935727951926,0.4322469120916981
285,2,-0.7779343578970707,-0.5878577776424542
286,7,0.567853811625737,0.2304990011328414
287,5,0.6148107875159792,-0.4022011940559106
288,17,0.4944511459188307,-0.005598273274186914
289,11,1.9034000343342157,0.6537462856569389
290,14,0.0874420239069135,0.3589132185962405
291,0,-1.107888138523322,1.8390715450002395
292,0,-1.330667857790919,1.1527558105690936
293,5,-0.039114603358422526,3.1293914010450146
294,1,0.5911953100609681,-1.1818561862322852
295,13,-0.8647305208648859,-1.5726635015699555
296,11,1.6452096759476964,1.6969228417486308
297,7,1.442792987922247,1.158696911396378
298,7,0.3726695931026157,0.9462131373739785
299,10,-0.5727832062635861,1.3918576479117917
300,10,0.16672792236796435,0.7686530566895913
301,5,1.2747878220612117,1.3744810866610473
302,19,0.45408005834489346,-0.863786202087799
303,10,-0.7149381544447716,0.8569022419913878
304,5,0.9541802760006194,1.4356427667134026
305,3,-0.2461070321471491,1.664041081224435
306,4,-1.2672691880428444,0.4867603878601462
307,12,1.2942300382538272,-0.46262457066781215
308,18,-0.16152732944012943,1.5500569251159049
309,9,-0.09677696093910561,-1.2546868686086994
310,15,-0.17966802089819672,0.5539992645700982
311,1,0.14136548166610144,-0.05786664579178952
312,1,1.2480416526818474,-2.3154311064419315
313,19,0.6225255256200023,0.1446189674764852
314,0,-0.8297430715681922,0.39847380738071553
315,15,0.030766921986615008,-1.273491239626306
316,1,2.6711263358584576,-0.8158407217289569
317,19,1.3656177521171677,3.343920663010263
318,3,0.6919971458817361,-0.5989521995956366
319,10,0.06401157686967592,0.30353969061751385
320,4,-1.0170844720489296,-0.32616101539761194
321,18,-1.1543567680815843,0.9613696840838168
322,16,-0.3324368396432663,-0.5939345916144079
323,18,-0.6282496531051854,2.3713774571177693
324,15,-0.9017219514755107,0.8009900253734983
325,16,0.6842651589500655,-1.1752400666342693
326,0,-1.6541316562668211,1.2808531455493697
327,10,-0.02509461606514063,0.8931556297749608
328,17,-0.011857754100610242,-0.7623135852457037
329,7,0.8709138220603085,1.9219456610323653
330,7,0.4195706434908724,0.8859108656222984
331,10,-0.2666177738149824,1.133931972435071
332,19,0.6908604778119252,0.0461769719539869
333,8,-0.008437444008239552,0.6757807966408007
334,18,-0.3533980613398398,2.357498547813694
335,5,0.713272839603955,1.6126299933868515
336,11,0.8813984165210558,1.3761630108951026
337,10,-1.3238128278212733,1.3330652334371564
338,9,0.28974805590517333,-0.9927201863777629
339,6,0.2987139763944972,-0.7626882464525
340,7,1.1124342519315897,-0.7032984055846748
341,15,-0.3673296404578824,-1.5299484567001522
342,18,-0.7780787494779107,1.005444443599699
343,13,-1.0114316894155388,-2.5846619616971
344,18,-1.3070519133012426,1.59262271343941
345,1,1.0125519618365224,0.10940440459392668
346,0,-2.0351825419467326,0.5199935648823282
347,18,-1.1819084194132996,2.8444567768555116
348,11,1.2338564406293828,1.479233108748243
349,5,0.5808359731668155,1.4040309721068707
350,16,-0.3588872699745336,-1.7542794766753438
351,18,-0.8562128934434152,1.417132038106763
352,4,-1.5487451699651238,-1.0271398715545037
353,3,0.6759988696556873,-0.7035365427262702
354,14,0.1899041444333229,-0.1393726509609132
355,11,1.3006615133174781,1.409130130292041
356,13,-0.3189507687392196,-1.0658523683877548
357,4,-1.3129734565786417,1.0233091772937581
358,7,0.05763434975733711,0.4313893063229971
359,0,-1.3531883226814039,1.983222009784009
360,1,1.153552661223458,-0.008965788534599837
361,14,0.7715987779994378,-1.0416299188684874
362,15,-0.577176228718307,0.09523017905816818
363,2,0.5579226202976875,0.07962169343020761
364,4,-1.518864945686238,0.40398918239470716
365,11,1.7252424267983815,0.06627241050168022
366,11,2.3005231654162697,1.0500241362477953
367,10,0.5964533120555282,2.3851530820570197
368,13,-1.6554840705675564,-1.5127135530078586
369,7,0.5249601060698192,1.674383722670131
370,17,-0.028378447017891217,-1.2409425399668157
371,0,-2.8166820717724836,-0.048159467459107874
372,7,2.052647070899711,0.9515437728568897
373,3,0.5224195483365782,-0.8649800411759788
374,5,-0.047054945720772054,-0.012419701071849308
375,8,-0.282162610976772,0.352989186611981
376,14,1.4011655833803445,0.31589944525736213
377,4,-0.9065202004707863,0.7862805898039193
378,9,-0.46520343263391156,0.152232108400259
379,0,-1.7283612096185705,-0.8850101145815557
380,17,0.5293962293239232,-1.6036056639878318
381,1,1.3072608861590966,-0.6790056377033167
382,8,1.1947502720865841,-0.5798803157447989
383,7,0.8773906237190805,0.5203305280012026
384,5,0.35204600445490636,-0.020313189679915432
385,9,0.23514826371363062,-0.26133595700473766
386,19,1.118220647234998,-0.7867687116440953
387,15,0.34495826307812355,-0.20401839628438326
388,9,-0.5369626086294584,-1.8831132977976761
389,18,-0.4006048717110447,3.0314796082278
390,6,-1.569074443081537,-1.182059367162509
391,12,1.0952645442506597,-0.5833806774545187
392,0,-2.3978942622922617,0.254685910953743
393,15,1.137420588521575,0.2527527379167722
394,15,-0.22167150360930493,-1.0319379971826874
395,14,1.5916487933053665,-0.32695365172000745
396,19,-0.251471402393724,0.49685577425744326
397,4,-1.7364639895834455,-0.36851873990957745
398,13,-1.5727029412610578,-1.682522620287841
399,12,1.2128999697092413,-1.128718862985989
400,19,-0.0017690353380252087,1.100969215934756
401,6,-0.8340286395082028,0.10000864635537886
402,9,0.1184533094130491,0.22965611167616126
403,17,0.9473816049003478,-0.7705358791784367
404,8,0.5298926728483082,0.045933111353722716
405,1,0.6082545333884395,-1.5384575860761618
406,9,-0.35485533836110955,-0.5894490158957639
407,5,0.2666494965710449,0.9777632021321481
408,17,0.2844084417856343,-0.8361456617085452
409,5,1.1284621406205768,0.9370904574492424
410,11,1.5005964945556247,1.4800573761520304
411,14,0.11799062220203502,0.23714340394881936
412,4,-2.027492713912312,-0.36996210340994323
413,4,-0.8017716773040023,-0.034991378304046444
414,2,0.8409930497040051,-0.3177881963295911
415,15,-0.2706067213827874,-1.2301150938825622
416,19,0.9015353736842109,0.7089136208198573
417,8,1.0555504801805033,-0.3704090347923233
418,5,0.6293506266687592,0.20683178652353013
419,17,1.5484964004806112,-0.31768244282927705
420,18,-0.1888429905448391,0.8570717640783868
421,6,-0.8295605322055977,0.2261174759070556
422,6,-0.7454402548319249,-0.1359686799749236
423,10,-0.1342063565080011,0.477837154250226
424,15,-0.165323202297578,-0.00887615788022869
425,6,-1.2291659220955398,-0.27421537859197365
426,4,-1.27986199751521,0.8745409296676854
427,17,0.7978969213786518,-0.6280111103182344
428,7,1.1348870738644161,0.42527999764449437
429,0,-1.4368407882425285,0.14520889169347145
430,2,-0.11988954565686663,0.4351717803811252
431,18,0.15499619397755118,1.2610084369669372
432,17,1.0301220573779721,-0.9947323446616165
433,8,1.7296131595366744,0.6634356481256346
434,17,0.9913642014008408,-0.6910562727028753
435,11,0.6257807703148757,2.446265946391559
436,17,-0.008914742004735661,0.10840006467249896
437,11,1.9100600334742335,0.4399156424142524
438,7,1.2216464825856013,-0.02261259382972626
439,5,1.4099156758691407,1.5906816906766006
440,10,-1.2411732433561231,0.7413713769998443
441,11,1.2946342315046397,1.1769680065540284
442,12,0.4267573190126374,-0.6586353591071086
443,0,-0.7454946315381348,-0.3778712240467786
444,7,0.1849407497484055,0.659816455433772
445,4,-0.8465355624020138,0.5053881628299601
446,12,1.7703885900121077,-1.3575905002446895
447,6,0.1461697461006942,-0.2419640655850522
448,3,-0.06568979444889086,-0.910652499694734
449,15,0.07050860522487011,0.9790618463583222
450,3,0.529551985720622,0.7303401766808229
451,0,-2.1390460491470966,0.5816808956585167
452,0,-1.749158903874866,-0.1262617401183245
453,12,2.2270889804114993,-1.8081598216377766
454,9,-1.4147256760755587,-1.1468191621122417
455,6,0.5577814931041285,-1.5635268536294529
456,19,0.46424150799412395,1.5583306247544926
457,9,-0.7760775323173066,0.48054970671676017
458,13,-1.7818976313330557,-0.6966913105540814
459,10,0.34046923138165547,1.1200590851767227
460,4,-0.9708168795768594,0.07728517426548467
461,0,-1.6199785756687883,-0.016964599570472097
462,12,1.2841353916384415,-0.18109205566914857
463,12,0.9774820970345637,-1.388523083827429
464,2,-0.6553212605741136,0.961120020400238
465,13,-0.9385457739899054,-0.8228753954970299
466,6,-0.7066592151000567,0.5709545669723606
467,9,-0.5268431426737491,-0.27749480830650264
468,6,-0.8353808010867514,-0.37125897830745697
469,5,0.4231188951416421,0.5696597085568976
470,4,-0.8165777699756019,-0.35742060246212676
471,0,-1.140626329622691,-0.003183173688722617
472,17,-0.2222231558768236,-0.37400717372629894
473,0,-1.8987416203878693,0.7515350147167792
474,12,1.4844572290016917,-0.3654712242771307
475,12,1.0670909853167327,-0.24494882517124103
476,1,1.962368619769093,-0.5669592205704778
477,4,-0.8033205950165118,0.599779639557666
478,7,1.5242534842087372,0.45051962128117945
479,0,-1.0915415905523695,0.4347707284943256
480,5,0.06703148625623452,0.8059975789178341
481,19,0.350383197998437,-0.048857801816124174
482,7,1.5636441099576446,1.2480856571450443
483,6,0.1281340741338902,0.1921697138392357
484,11,1.19068540898498,0.2017359937838661
485,13,-1.3869590899888076,-1.602691161966405
486,12,0.5527835864034096,-1.196333352231687
487,9,-0.19254687866540257,-0.22639034564802651
488,15,0.6972834558018618,-0.049165441001214595
489,0,-2.42850810041754,0.3527050043245655
490,9,-0.7153643889296829,-0.9177307713371485
491,6,-0.5636949201978394,0.3444179556325216
492,12,0.7961977418473691,-1.9795837736794346
493,10,-1.014077852483614,1.0591730319719832
494,2,-1.1004837576655808,-0.9698928924575765
495,6,-0.9717078459972815,-0.7636666694805474
496,1,0.20535563015697328,-1.2331799477280985
497,0,-1.8510416861419376,1.064724307551864
498,6,-0.5050181446609636,-0.023466857628426985
499,5,0.35070786403824467,1.4800107775308493
500,13,-0.42498389409587545,-1.5398756736315067
501,15,1.0907959051933946,0.7244221923783166
502,1,1.0810250063868165,0.1301604975603909
503,5,0.29308459825408456,0.6048772475555144
504,2,-0.4350436409490642,0.9675564607049912
505,11,1.1402087855624299,0.6224699037859978
506,15,0.6266721508514866,-0.5853727813452444
507,12,0.5576084368815842,-1.4807238287674054
508,19,1.1217141743152985,-0.3128612845623938
509,10,0.16082600705261516,2.013294314593937
510,5,0.9025717492279612,0.7130738178176058
511,6,-0.9887950972669042,0.08269214403379571
512,3,0.5984200871217413,0.6022059005527405
513,16,0.924203807731083,-1.7589668299386974
514,18,-0.5633450536755275,1.4557903692484357
515,10,-0.23935148167695758,1.0122358030537209
516,13,-0.589949911969342,-2.364018616706666
517,12,1.4596128260966161,0.30816758296295954
518,15,-0.7203012082894253,-0.6900569527171502
519,8,1.8474041494583067,1.0794266857547226
520,1,1.3345477009240532,-0.43440402531211275
521,10,-0.5050269946776736,1.705349687002043
522,19,0.23780116910462454,0.2138707838488289
523,2,0.06267075840937993,-0.05556152303546056
524,3,-0.08633167630071109,-0.0006507705044235503
525,12,0.8020238374113986,-1.6395147958152523
526,14,0.795694135780397,-0.4855342816073532
527,5,1.0015824896612622,0.1832077963536781
528,17,1.4172925588071676,-1.465334624230141
529,1,0.9222580501511668,-1.5118336337464724
530,13,-1.1697415277537035,-0.8745198744627236
531,11,0.8071230702242452,1.3171111575928176
532,18,-0.01372567264655192,0.9786340383913005
533,11,2.455348847233122,-0.13583478604568755
534,11,2.145866422854913,1.0418427176148095
535,12,0.8112530524794352,-1.4706606479110995
536,11,2.0260078659730456,0.4881045690209631
537,0,-0.8024307917715852,0.7242209818919988
538,12,-0.05185850370291997,-1.6554512313923726
539,13,-0.5745733153260422,-2.00657821892019
540,3,0.03385568628823041,-0.13123060483644552
541,2,-1.0780445445520939,-0.4144982923039059
542,2,-1.077679581402291,0.4326999809964739
543,8,1.403795779293532,1.0633866897133986
544,2,-1.801453920819221,0.8320212394968781
545,9,-0.16994724199459416,-0.9145960909513435
546,9,-0.8503192696618285,0.10570385599611615
547,14,0.708862621919957,-0.3319774914639642
548,14,0.3158557208498292,-0.48348780360671034
549,11,2.689374500034678,1.0493492402294318
550,18,-0.6370401555739508,1.1356707978918457
551,10,0.46247148509375696,1.045917666053678
552,9,-0.07903847042820554,-0.8665957592732174
553,15,-0.20024789814555055,0.883650207789702
554,13,-0.6057276956285083,-1.5091631468481508
555,12,0.3962551963620147,-1.3198521652465252
556,7,0.6964856777219406,0.974395233563538
557,4,-2.258280624934838,0.4039427353823147
558,17,0.23620790900545827,-2.2275002031774753
559,14,0.5038870011659994,0.5050492824417054
560,18,-0.8354690765738113,1.9348119038968727
561,19,0.8243251007800523,1.8737387700833843
562,14,0.8442661299107443,0.4459354623314625
563,19,1.192136914378358,-0.37315753071470353
564,15,0.5644466278947058,-0.5147197953536324
565,2,-1.015100974611969,-0.8034682262383055
566,14,1.05067969186881,-0.27870849912518525
567,14,0.136002914007081,0.5424005642999642
568,7,1.6250866247533395,0.13202505583873264
569,3,0.42938565320836525,1.5217068774854567
570,2,-0.08373006312549029,1.3906434730335522
571,15,-1.0291156459564714,-0.13915028945442956
572,2,0.20227589413811298,1.3869799998480972
573,3,0.13234411012581368,-0.8011192166327414
574,18,0.0747744611367557,2.2792163317301983
575,12,0.8439740383220158,0.1553428556599714
576,9,-1.1055980136517651,-1.6838096893598693
577,7,0.13356576761872577,0.10644007070100517
578,13,-0.7383962732717884,-1.3637079561726635
579,1,0.7375526798510724,-0.5002105698810811
580,4,-1.5827657708603822,0.683617669363711
581,5,0.3119527728294065,-0.1602157728626958
582,4,-1.8094100705394018,-0.22861382952053622
583,9,-0.3574809177244723,0.21339707668330296
584,16,0.8824574420220661,-2.2603252632953925
585,5,-0.13072519701239324,1.2499650226738672
586,11,1.411504460837981,2.2852870630354594
587,10,-0.3526527990839537,0.5435438308190017
588,2,-0.6531327033310165,0.8803687363857043
589,0,-2.2363438101479107,-1.0638224872659077
590,17,1.0803159449826576,0.03052830147240148
591,15,0.1861169928140018,0.25156446028222595
592,1,0.46776316814955915,-0.05069618457128938
593,2,-1.0443760070490482,-0.5185326161383234
594,2,-0.3033831231106669,0.5344891357683218
595,2,-1.1335229973145104,-0.5638869289584519
596,7,1.1813095343814848,1.1784868249347682
597,2,-0.9884343945566573,-0.4530554929094687
598,17,0.49591477384622284,-0.5721119689912034
599,17,0.49159949951026344,-0.8006165158204688
600,5,-0.2047093628775874,0.5239610426696613
601,17,1.6899928151255996,-0.8955432724905088
602,14,1.3989773038455078,0.17750578639459663
603,2,-1.6883068258757559,0.29764392810063395
604,12,0.3460516724548504,-0.8443122495005622
605,18,0.35224980220919483,1.2233785388805294
606,2,-0.3494826999404174,0.6460447928203058
607,11,2.1407843269785745,1.416851196983056
608,14,0.386801933534269,-0.5565669747412513
609,0,-1.4277785031046961,1.1747488381539428
610,15,0.4557742612890578,-1.1058439945131695
611,18,0.18812065350310228,1.3408747769681646
612,8,2.0219064620150773,0.2798540494566199
613,6,-1.2911709408311334,-1.1399727508144224
614,12,0.6263613080559374,-2.8365289780108327
