row_id,age,annual_income,spending_score,debt_ratio,credit_card_count,overdue_count_6m
4783,0.0010913163810727263,-0.15973447422954912,0.004015226575033277,0.046957159472101447,-0.0011751115980280866,0.039201742781605216
1480,-0.0039572450605044685,-0.01864783323143379,0.004134076768340316,-0.006815622048551213,-0.0013531836608578532,-0.07314039401839251
5822,-0.000884651566696585,-0.05002835451403437,-0.000296798929863161,-0.03268581677214431,-0.00014915354707210665,-0.03391507267370699
7256,-0.008560120483623397,0.10310504449846065,-0.010680868314688114,-0.13246377091579686,0.0011099799344313076,0.06499654958421763
8507,-0.0012241509626766428,-0.13864168179913164,-0.002614161850575024,0.020715608885052788,-0.0021167799950248764,0.030579516007486377
5054,0.005476065787536886,0.13730386729799296,0.010417551941754298,-0.1293873414947929,-0.0013663180938646396,0.08472619334366853
974,0.002884973889749606,-0.06178525334052474,0.002100733925507736,-0.020117055985361305,-0.0004791570728986191,-0.03372462176383248
2790,0.0011896099787253064,-0.08563916058592627,0.0015000475934525718,-0.044147264238858404,0.0016455286675937147,0.021093341023635127
909,0.0016551036656176415,-0.10746724582111773,0.0074602885441765006,0.048271762121355644,-0.0013392117022782677,-0.04140140687873865
6560,-8.820799225621741e-05,-0.014830564784575466,-0.0009337835924183427,-0.04953836275565291,0.0018966571494210267,-0.05195181500956705
5532,0.000490090448329603,-0.0835643994174622,-0.001981821482714993,0.011208789343552628,-0.0007267546875725446,-0.04208284656985887
4401,-0.0007312825343798336,-0.08234052927300073,-0.0013792841054724042,0.008451718099926595,0.0011628790445697619,-0.04103414959124966
4394,0.007467675192908918,0.4091566607730323,0.014359289002829368,0.1774433819583403,-0.03647759362086867,-0.06918867473897486
8863,-0.005788755988699734,-0.048356294842079886,0.002373774676764494,-0.06742405043406913,0.004526151037301677,0.02714441215122254
1876,0.0016745285429007278,-0.01824140659850462,0.0013841464467741777,0.053058808965047694,0.0052152453126903765,-0.10643602418941915
3068,-0.005740500381843461,0.06411852042462939,-4.8162040360970416e-05,-0.05313549575936413,-0.0029071030335304014,-0.08898592541965375
3290,0.0018273006244215707,0.00492979297515513,-0.0025958657548291247,-0.07476393976463325,-0.0030061887954322465,0.04060399273538189
7553,-0.040123121120208,0.3156101038973558,0.011577765599944771,0.14723519704157928,-0.01723833532514964,-0.07265800861341605
1724,0.01213801345664215,0.27427310766476704,0.013836921355157206,-0.10795111093599047,0.006180246516573054,-0.07819982316013342
5502,0.002271718328913565,-0.14420558744103612,-0.0028385947688127832,0.0622024701621041,-0.003694301362753948,0.028293405215143466
5558,0.004455824499608629,-0.15839075325134455,-0.0005904167275187007,0.06077423689400923,-0.0014857884687596683,0.0338528744804981
2532,0.002305263485185692,-0.033981894837114245,-0.0019176172574031703,0.040386678806488066,-0.0015143924456128592,-0.09424113862438215
5921,-0.0046581765556938035,0.26347227004544516,0.012929299330922578,-0.11157124992047396,0.008004580744577825,0.24572348786119916
2053,-0.0037060826211191247,0.012690232866614635,-0.009371541070538615,0.12786639674806413,0.009353703822624402,0.08235350360900759
7229,0.00012761698066239734,-0.033576573123817774,0.0018336038953362577,-0.0839087257442709,0.0008354016163723034,0.033458759100705206
9456,0.0013800055595881554,0.003557976944749086,-0.003265487897417568,-0.07024139654857306,-0.00034926899798862335,0.039030492185627354
9308,-0.00099008063849981,-0.09126935731534591,0.00045931587502417764,-0.04083010552091331,-0.0050943188863391276,0.02334980359160221
4291,-0.031991637152383644,0.22741329654091458,-0.011016157183808824,0.08963951231035054,0.0030752553811733835,0.1492044226935506
4781,0.0006128561677626618,-0.0013565398950103112,0.0006861259663566057,-0.02617037595235944,-0.0011732861844958905,-0.0774837247185399
5010,0.005104008618713698,-0.057630481222358795,0.00040291457187187937,-0.0308847446180646,-0.0008393444298026307,-0.03456334746583589
7812,0.0017973726590533336,-0.1009592472926646,0.004157418285369365,0.03484659810404627,0.0043295075634850085,-0.04883405729680196
9069,0.0007947348724554648,-0.15241174314301453,0.003296490400165671,0.029303616505981903,-0.0001787979925969936,0.03618364496481567
3507,-0.020582462641236074,0.376361308851272,0.008220435129538578,0.21549062735099792,0.015330615961241528,-0.08105349863437863
6328,-0.00041549637746576167,0.06504548059874282,-0.007634801657447038,-0.07250687356932262,-0.0013192484813343778,-0.07645404363920312
8029,-0.00014090176583709426,-0.22154733005529129,0.007466678577602369,0.06187325792566331,-0.0067586136188072165,0.13870086583487537
821,0.0004921374495955288,-0.05730960295934392,0.0018072755734302754,-0.03130768895579867,0.001566139491827151,-0.032702181245092166
5082,-0.0022526364792910592,-0.1035092787764883,-0.001171953092828225,-0.019916763941710828,-0.0019408971762206136,0.02578783120368664
9465,-0.0006270075456513182,-0.04813396709975106,-0.0012269149123949538,-0.030624321418040206,-0.00031669352505258734,-0.03707637169006765
9343,-0.0023130156914636588,-0.09325696310780235,0.0009272439589815423,-0.03857063627900355,-0.0003378100568323434,0.025380115110890087
6020,0.0013412237401119154,-0.056138734693000465,-7.62767948762766e-05,-0.03177495003449249,-0.0005045815669592291,-0.031034980251379043
5761,-0.0007440846582009068,-0.03299795949245522,0.005870510878502386,0.07191038557921459,0.0026432966212984886,-0.0988157866385069
4232,0.0004217306821885167,-0.02559883209193703,-0.0013373305496039711,-0.02549812793629014,-0.0029752418323509802,-0.05678277863227657
4608,0.001662551603408882,-0.030138263792713508,0.004223256039701392,0.09166103924481395,-0.003337912630578065,-0.10358942295932716
4839,0.0009331679453275189,-0.007488940713642551,-0.001754275995510749,0.09333584084064103,-0.0013814112923973129,-0.11254141870382674
8539,0.0033077565039303604,0.16433466901856486,0.011238641809658457,0.0924187592294755,-0.0019123077532062537,-0.1102952162924498
3445,0.001989154932891605,-0.08856220044717815,-4.091188861770244e-05,0.018060420553482132,-0.0008791040765564959,-0.04250104282602892
6733,0.00039248952218228563,-0.012910689101928932,0.0038301883740117183,-0.02728580181832096,0.0007656832947501587,-0.06924840925390514
1286,0.003195472828548562,-0.050138741284428016,-0.0012053749942234797,0.03615690708983848,-0.0005344457139578926,-0.08121776974326797
4683,0.010195210261379798,-0.17081492287013114,-0.0025352687687551266,-0.031070964215866668,0.016830701612332546,0.260427458356182
7790,0.0017815918650667594,0.373570830221759,-0.0016680173015290697,-0.09325435802556911,0.0007988334804653373,0.1153361829326578
5321,0.0005046596132843063,-0.05721009131498263,0.0006474424623643513,-0.03153162340363418,0.001904537662850352,-0.032684029340590864
6937,4.5885217039642245e-05,-0.058618367506458414,-0.0009490313754927794,-0.024737816581554484,0.00010809099798576875,-0.033779223967803564
4370,0.0019490106604570026,-0.024543360290042955,-0.0029628585523631653,-0.09281659633413893,-0.002964490059380523,0.0353725335490474
9426,0.0028550575703167776,-0.1127668931788937,0.008408487824024959,0.09418604646292382,-0.004225127917388693,0.04073979380029329
1932,-0.0013783903760177098,-0.04566320121936608,-0.0014973951759269877,-0.032202193598578954,0.0011271921997732504,-0.037061158001266754
2882,0.001407395200141134,-0.09605167976647327,-0.0008510404023529938,-0.03486077302113438,0.0006649091031394128,0.026369203321162528
2464,0.00047576812230208345,-0.027761826577156538,-0.00034837969408507523,-0.03329057766900312,-0.0006987368096663502,-0.0530508236832933
9197,0.01661088582220375,0.1040423400902354,-0.00415822087058528,0.1757107748788064,-0.0028033847506374328,0.1344881470915166
6396,0.0011654535029189455,-0.005420050092581129,-0.0037144051160214434,-0.09700074596275797,-0.0010523210665927946,0.0374064268916011
343,-0.004767901666776514,0.4487311150351254,0.008500127393931918,0.2075040090431694,0.006334538590671919,-0.05563338938064839
9657,-0.0011958142039688235,-0.15978387918189724,0.0010410269555151713,0.050857849451925896,-0.0015974552006727853,0.036078648550339376
161,0.0014282503068876267,-0.013306281458199593,-0.0005074692781468297,-0.04479136610394554,-0.00023645376302580012,-0.05476391070449831
2495,0.003252107478592545,0.13425335230516225,-0.0037919703512128556,-0.08370254399136275,-0.004633223575736881,-0.10740613759513441
8867,-0.002687997882609408,-0.015970534846204136,0.0018440185435317058,-0.09438361045807363,0.00013612350945464035,0.03578459076200002
2059,-0.01581485798784165,0.07890613262809347,0.0005571967478245945,0.18724245035591275,0.005447363506924768,0.12376419901435935
5631,0.0011081943468491647,0.06828295865423731,-0.003882967375322842,-0.05996339344327396,-0.0014159832914056995,-0.0899260448201736
2153,-0.0007618152601330352,-0.04941351810808647,-0.0012252582207133067,-0.0313175906716823,-0.0002668212229661443,-0.03497548058169103
4730,-0.00033947304252651797,-0.08819435122303869,0.013346856176868167,0.042433719657997075,0.0008199973307801788,-0.047475609141917716
7017,-0.0012631885271736907,0.001655144940104526,0.007566853111521702,0.06624962006950963,-0.0027044199308628608,-0.10892332578943009
8577,0.0009349142689061452,0.09165038264759998,-0.007780238927246657,0.13404856326693168,-0.0010649711710927446,-0.1178690316824003
6070,-0.006532303677230641,0.10930379410001177,-0.006565746383776059,0.04481605370288474,-0.0005276623188564572,-0.12489725751316978
2450,0.0016794341755161644,-0.008953417914622942,3.6711878388495218e-06,-0.026836792438288532,-0.0002583370984943044,-0.0726455037753698
8692,0.01437343406451898,0.36060442331403136,0.010112882247409182,-0.014741175658333576,0.00521714741191218,-0.07474866162995548
8734,0.0022697295278442838,0.12460746020031123,-0.010151213729611098,-0.14270126228796665,0.0037398370355933635,0.07323671502849528
4460,-0.009356010216685402,-0.1437690472007748,-0.003241546537813729,-0.03035520094145995,-0.0035791194250686556,0.10502857345056843
4740,-0.0012756474022777263,-0.08164413804744645,0.0003818247599206686,-0.047348317920201236,-0.0036381106780852615,0.021370274634393845
2567,-0.0013134172805336448,-0.05470596278581257,-0.0013091894933716672,-0.02879533392002421,-0.0002594628548978269,-0.03241685496717913
837,0.0014602990858523497,-0.0640458332405882,0.001555235071912558,-0.014487692422163656,-0.002581648499836144,-0.03658589044640935
4289,0.0025761677277062484,-0.01744925228973887,-0.003034593416192566,-0.08512545583380421,-0.0019694326081648775,0.030231080334424686
6164,-0.002363031933199134,-0.11047139646342834,0.004682324018789395,-0.0176705922752859,0.0028643604006424023,0.028448783011194325
530,-8.746831822136594e-05,-0.07087591767659131,-7.86981336281705e-05,0.017661952623922634,-0.0021022508989621035,-0.05325374268019149
5339,0.0011205380571630208,0.06405381624615186,-0.004725862755855981,-0.05067518604633795,-0.0012770730149838482,-0.09622347004024129
1856,-0.00419632448912624,-0.06871121383171731,-0.0010456549811864075,0.015829339760890335,-0.00040749691171387397,-0.053987251132610985
6640,-0.0007217936574655045,-0.03227164517600563,-0.004270695810354853,0.08661003541270254,0.0008478301945961508,-0.10456488741306527
8618,-0.000982885080651845,-0.03953717605648567,-0.0018628612692096638,-0.00985461456432311,0.0004990898500642946,-0.06095090904200649
8453,0.007579523500963275,0.27724287344665965,0.010119815894571475,-0.08748054906365978,-0.018616357309834065,-0.08897020372483477
9531,0.0010872323716619927,-0.08576043922082931,-0.00011480578339986952,-0.041535219960047595,-0.0005841219849685521,0.02141381622729967
803,0.00987298478034671,-0.06865584972611997,0.0037436368294572644,0.0019252333683845606,0.000591055839430609,-0.05067386272181788
9834,0.007495496073048124,0.15241595071201544,-0.007440007143594084,-0.09697766049904198,0.001889250686452667,-0.10354510053200638
3629,-0.0035780471288875872,0.20078513512540788,0.007472881062880429,0.03873493961783415,0.009332195599388483,-0.1269164190435159
8390,0.007842825130726844,-0.055160708583485984,0.0008085447570751027,-0.01811320673297997,-0.0007272335778800215,-0.045453818611602144
2260,-0.0010692983864884664,-0.059065111808149155,-0.000530429487265283,-0.019967201171437528,-0.0009268370624240518,-0.03587176689606614
2413,0.001549377324029887,-0.035902214880429106,0.0022447409161917616,-0.03132466006172599,0.0002538515170569453,-0.0498007614711795
7380,-0.0036235572493288747,-0.22387581163846568,-0.0096600992108968,0.043818965417304304,0.008699963869874759,0.13746294863464292
9062,0.0005501938964710138,-0.16299928286468082,0.004853392250944407,0.049334929814561244,0.0027063098274987046,0.03773813846465242
8928,-0.0018277267506485464,0.1573787279533564,0.0073617320391868015,-0.07905297969273832,0.001630778755531757,-0.09784159530630346
3573,0.0005661075794412399,-0.056024480931542935,0.00015506381823617585,-0.034367725705449964,0.001872069646853208,-0.030920819232092778
1778,0.0008853525041362918,-0.006618283916934587,-0.001187407072077326,-0.051230828679839246,0.00028306118903576987,-0.05363117474742648
6439,-0.0024526995551536522,-0.10208511877071924,-0.000561838448736955,0.04220574283171336,-0.0003208220355783283,-0.04038982193221675
2627,-0.001655040202308252,-0.13298146045616416,0.0012345182835536526,-0.058796352455095235,-0.0021862238025310466,0.09409224324905867
8674,0.0007701302152360175,-0.15587585866101072,-0.002386540034788002,0.032182620706326326,0.002496359265336918,0.033447636080245466
3010,0.0014077898511617286,-0.05368770455303767,-0.001151787734314158,-0.02039905026602187,0.0003379374172798862,-0.04414334383963894
2759,0.0024722503507672742,-0.030241570284827695,-0.0026597182370427484,-0.027569172099176087,-0.0006449632319039555,-0.04949841150497526
4218,0.00027934032293955616,-0.08951381586478517,-0.0019603804675189978,0.020357256336941597,5.6600792452665296e-05,-0.04050357469600932
3417,-0.002434288169710929,-0.09894919591204444,-0.0021674758072694118,0.03954805136867913,-0.00111623953543251,-0.042921773449965395
7299,0.0017602514599171421,-0.11506793087835936,0.0017481667855878686,-0.054433620395078666,-0.005529300033363515,0.14547418740835963
438,0.0031988306808606723,0.08851759653842714,0.0023012986188538473,-0.08782448405657761,-0.00023390436340282278,-0.07635537557112632
2748,0.002507696641141222,0.06473727118409964,-0.0017628018844036944,-0.06845555138384579,0.0020394680186699146,-0.07824571727593682
513,0.008480375844069145,0.3491693421238234,-0.01403642771340572,0.09944324841858061,-0.005633041302766839,0.20455529230305347
8906,0.005703487248516519,-0.07969627532516362,0.0028559069764670527,-0.04969390600320026,-0.001050477442209432,0.024896615089266955
6761,-0.0018777380280016404,-0.051286463166481965,0.0010252431239710295,-0.044391628131018504,0.009851758281042913,0.030791906657836793
3490,0.0014850564638880573,-0.10255419163115942,0.006887594361444261,-0.031552339171087275,-0.0010429578375285911,0.02719231889566789
3607,-0.0016444578145874997,0.005060817598790914,-0.004217259599641629,0.08806652514242992,0.004069834894371248,-0.10367672786769527
3817,0.002098857197025677,0.06274063923737412,-0.0010832945681422564,0.02956774537065091,-0.0012339746196926124,-0.12037832448564244
3265,0.010564819628749278,0.08767534499751468,-0.005492056148473903,0.07908339465584738,0.004501675267523495,0.44153322748563134
3189,-0.0009599762082608117,-0.1427167576997868,0.014569032931479955,-0.04635726020158338,-0.0031975813061808217,0.10925033631505324
4012,-0.005015292515579789,-0.1830993780846096,0.003323774131980413,-0.01348965129000854,-0.005098307925810111,0.23913844080137087
4526,0.0019606177890344493,-0.006924299969312914,-0.002169976516014971,-0.044776570917983816,-0.0002562895638231698,-0.06318565096253224
3244,0.0005451506836939487,-0.09019583179466543,0.000805678208500888,0.05291216065176026,-0.00188006392748758,-0.058452947185704776
2647,0.004597229117478329,0.09250962850771834,-0.023002027795162933,0.08379617209829321,-0.0018574270898074423,0.11052478871262522
1484,0.000679929361901044,-0.057124021143928165,-0.001000929949113893,-0.02926852950636538,0.0007240335602060891,-0.032614358200389375
5829,-0.00013165645123725653,-0.02283200324405613,-0.0012150200186423717,-0.09471142533199428,-0.0019148049468852468,0.03042882473314939
9035,-0.0032138351910776216,-0.1462344355983136,-9.782685635083139e-05,0.06046845300386745,-0.0031523575968991006,0.028887683029996305
8094,-0.008613027067603144,0.09486669749011123,-0.011683141561119796,0.09694588823962341,-0.00681376100496852,-0.10155918904333479
9787,-0.00921337319649692,0.07680640840007892,0.0055849419014197856,0.17287894793005412,-0.005920528283167365,0.11107171664467978
3639,-0.0016955716066233365,-0.017486738290970087,0.010358797378658188,-0.09532186139324741,0.0038338000324258555,0.03760269336542923
3720,-0.0049388220531589,-0.08857523600278643,-0.0008205309229306085,-0.03470945765604295,0.0005246122068465765,0.02238814598483639
5260,0.0002874126757968493,-0.03000619132972642,0.00015457442186873207,-0.006447896254435099,0.0020598841029515363,-0.07278631865395464
4939,0.0007850714167646895,-0.09716113834217598,0.003352569757826995,0.02887785110387622,0.002306742651548139,-0.045515510969249606
4842,-0.0016145445504448389,-0.12959664968291082,-0.001337886391844705,-0.05590574692758905,-0.0030692260049315937,0.09636986691635033
8168,0.005050109214107122,-0.10883669326699663,-0.004965491883040669,-0.06487978014078895,-0.0048661912629856295,0.13210359152198792
9075,0.001078170213039063,-0.061631227971147305,-0.0008886257546206548,-0.01999652917932661,-0.0004776152565051156,-0.03477916213878412
4837,-0.006241506921061996,-0.03173355298711337,-0.0011297684869365423,0.04011919527594542,-0.001828955410432245,0.05961075911774366
2715,0.008945836445304122,0.07995194976702792,-0.0033235615038693465,-0.01294747707802013,-0.00504679351367741,-0.11074801802279884
5884,0.006675674083868397,0.383657740002234,0.016665619089950203,0.17872824309582228,-0.026285119551751855,0.08499589939581523
5857,0.000902592018510053,-0.17590632871513992,0.002763143476593521,0.08445607500056256,0.0014658777000778368,0.03640123472110947
8801,-0.0014486533869759832,-0.036684367795841284,-0.005752408448255739,0.08468018911583977,-0.0008879888017918048,-0.10117055499871312
8106,-0.0007730565419747771,-0.06599982959557114,0.0015993662848133715,0.014899530043513924,-0.003596519212970123,-0.05615653049228842
961,0.00035903847570970394,-0.05733641451115389,0.000769751720498717,-0.028815265395122577,-0.0006773827719822338,-0.03239810796037889
2812,0.005534120489071546,0.15985299970551467,0.013540134372333975,0.15393596461626435,0.00221258778050127,-0.1038830983163928
4751,0.0014581382943676285,-0.03713863429067276,0.0005035314923421173,-0.08920323622990639,-0.0021567470425897886,0.03313298411808388
4168,-0.0012506146379678805,-0.01714481394808068,0.0006912481648222256,-0.005880711502268309,-0.00024714977480372183,-0.07986850103000816
4236,-0.0019674713454785977,-0.045857712681455595,0.0014267058930796618,-0.03227552148139019,-1.8744641374116667e-05,-0.03737502288543202
8396,0.0003380666944158341,-0.08484051380329097,0.000898176342833144,-0.048193782178730694,0.0003069210776928119,0.022807964970117386
1802,-0.0001779078422898538,0.09636750936642273,-0.0009756938254220545,-0.07905956896146174,-0.0014765710956544398,-0.07639836474370615
5433,0.003538990645551225,-0.14538585793978706,0.00044155448316621676,0.06664074458130656,0.007801439574219465,0.04049064650252179
9722,-0.027125374342339886,0.3154435722559823,-0.007949480022173466,-0.08095378573326568,-0.02365542614079296,0.07264819381032568
7100,-0.0043366948383248725,0.14882255922715135,0.00579485226671912,0.1194812712584376,-0.003105409129515279,-0.1095170183204992
5997,0.002211276287897824,-0.15285056959959428,-0.0017295143204948422,0.028919983916654488,0.0034786345398687586,0.03391917267182746
6796,0.014690884464904607,0.30032804118817014,0.002876504586036945,0.12204787598778076,0.002084293639367133,0.12875565599535935
396,-0.0034506092039422575,-0.2090773998272816,0.0005919434572382737,0.04756325344138677,-0.00278218438503911,0.1425639432617444
6430,-0.00039820038120120724,-0.056880099498307045,-0.001412874210134266,-0.017858709245948973,0.0002759763564740348,-0.03893703940364569
9231,0.000998359538442554,-0.03632878739152106,0.002670319009001438,-0.02237057571976523,0.0004070561766483374,-0.053290278814659704
2210,0.014565658641396908,0.32810207658420487,0.010463475451100367,0.10733236792178236,0.006787110027737405,0.23025574074610353
6012,-0.0004927314538025316,-0.08752019310069623,0.000728727583775794,-0.04568096617779092,-0.0019508163351599835,0.023289859940106614
1142,0.0031046652669990587,-0.12223221794837058,-0.002916340295184311,0.11751602451758911,-0.00279917956456016,0.05338487477447805
1224,0.000711737132036859,-0.014238879420093876,-0.0008890998272262651,0.016860756137095704,-0.0020220252239155382,-0.09684404363160344
6867,-7.789640277448771e-05,-0.08308500151384487,0.0005796122925200313,0.04168130498654792,0.00047042422257783463,-0.057432810839481166
8658,-0.0009253226895482748,-0.05995486460314512,0.0015057800034006124,-0.018405804732158675,-0.002484778759606102,-0.03725205088934761
6197,0.0001578641692089947,-0.03143933942345662,0.0008593968873355691,-0.03497949463807983,0.00025097288604656947,-0.04755117814680931
5242,0.003231459551261101,-0.002969980982678987,0.005909766576038687,-0.07100894034284656,0.00042914241680832996,0.046830199032814206
2738,0.0034992760711543757,0.019893744647615313,-0.0006364275070277368,-0.055952647932165284,-9.119388898706948e-05,-0.06787042647296432
600,-0.004014410224995834,-0.09995453638779872,0.002133516506570724,-0.02367394495948793,-0.0034385331696236733,0.024453119730611487
1452,0.003356302881913227,0.011775898679976447,0.003170815478166193,0.10584056134161536,0.004271533098002187,0.09446706376516936
1835,0.0018312494445908267,-0.06982365225869254,0.0009084370356629475,0.0264902168905275,-0.0012565520548172547,-0.06168158635382071
2539,-0.0023659334709289887,-0.025056529544155343,-0.0005762007146216129,-0.04413498767680891,-0.0005757875138075347,-0.045068381444426264
9544,0.00032670648771031415,-0.04708017908749816,-0.0010501018845573513,-0.03055401580896459,-0.001203814879596735,-0.03741981029986446
2580,-0.0013570677451696356,-0.05649837336868007,-0.0008288142926169921,-0.02814314471804564,0.0020639365181873283,-0.0322453077749633
2080,-0.00694031948978442,0.11927318798083025,-0.005356534217004325,0.09366440793047476,-0.002082130133701245,-0.1283589988979512
1453,-0.0001462504307511778,-0.13310447279290527,0.011140942710417672,-0.0621021365654562,0.005142455663592277,0.10792297368391746
9018,0.0007439852169475981,-0.08946739145114632,-0.0003534087406300375,-0.046365776743320375,0.0023961609166472755,0.021670218282736808
9516,-0.001023435506983406,-0.021332140932163932,0.005242029497506047,0.04867075123539995,-0.0022051859466146496,-0.09460680615730349
1220,-0.0016921735840638172,0.22513585772697017,0.016608356930576273,-0.018941693027138252,-0.003950892425631027,0.2737071881149564
7911,0.013645842099956102,0.26238111515320306,-0.008686056362437454,-0.13372517106074816,0.00658774768382368,-0.09833839660655655
2168,0.000614718081271391,-0.060590368477596995,0.003495581478967189,-0.02104900566652483,0.0007251196613805905,-0.03846709553570844
2177,0.007734068232429825,0.0770137158972512,0.0012955420313799087,-0.051791002674278094,0.0009965820538505384,-0.09749290004464478
4609,-0.0027564292318867823,-0.0719478687412135,-0.002696491435359903,0.0012681716174566594,-0.0030296372234004496,0.038440832850234356
6122,1.1264355069362913e-05,-0.09232368095351332,0.0010183539136779502,-0.04409217067329236,0.0015966716073982808,0.024436098685442286
4107,-0.004786360360866074,-0.08344800833715325,0.0018487270803173694,-0.043230108325951457,-0.0034046137760815384,0.022813466603148293
1508,0.0028666403768863734,-0.09844425000333895,0.0024632318083793172,0.04788327502733242,-0.0018970022591305517,-0.04767387146118888
8130,0.0009514857256280462,-0.08910534750279442,-0.003956117794771184,0.156689965695863,-0.008385601344823903,0.23901117461954552
6922,-0.014674116441276626,0.2795255942152989,0.004708470878468669,0.03463154752948613,0.0031443830173777075,-0.10834013444321566
2279,-0.005907255874736684,0.09243392566392138,0.015369329423023955,-0.09361577564733944,0.012618533937965156,0.2711916161809237
4163,0.0010940340241861262,-0.007531911048937768,-0.0015322510292226663,0.021428329332256184,-0.0012257724685238829,-0.10094598086368248
131,-0.0002033419229544708,-0.16661806957501762,-0.003949216114784865,0.05867394840049429,0.001356901876479942,0.03453257369273075
2531,-0.0034780236183813034,-0.031443055997686035,-0.00833784806812307,-0.056847302606347114,0.005609822462713123,0.19569261319002082
6386,0.00137437998443542,-0.05254804284608985,-0.0002832373507000856,-0.032215395140244185,-0.0005050913699672108,-0.03347131190408386
6223,-0.012665782360136928,0.18102421841395763,0.0023854429890981205,0.13198223590580335,0.0036721858811922777,0.2634672607814445
7162,-0.005198929253728022,0.16215890963863966,-0.011513121910939662,0.13276862680253412,-0.0019681533447494575,-0.10868895327641942
5435,0.000404984189575579,-0.08708028721066041,0.0006025070845297879,0.01639383036638622,-0.0006347674150181971,-0.04240656195972579
2887,0.008311813869849348,0.07816219355080176,0.008324205215223928,0.18849279782481845,-0.006405676189304246,0.1297146561627601
4806,0.00032809617295813983,-0.1387544277695708,0.006842522599375996,0.04653006878185972,-0.0016308683114417098,0.03050066031100282
452,0.0019228032769744551,-0.1048343222274085,-0.0029519755183224933,0.043785023268339544,0.0028757613902052714,-0.04433274415740267
2564,-0.0024804197018877872,-0.07879325776111056,0.0015243416730570513,0.046126340010199086,-0.002796436582511949,-0.05751251329201887
5730,0.012202689097242422,-0.10129136699231392,-0.0011602461706147608,-0.03521643551350368,0.0005391504897495399,0.028614259646779425
2212,0.00112427712266095,-0.09275496866736613,-0.0012486239713238659,-0.04027605969129299,-0.0005802956027193226,0.025333685822938525
9103,0.0007035138797276205,-0.048774064708917736,0.0024287464929908537,-0.03168009944925085,-0.0015877743743249399,-0.036620868305308925
8158,0.0015386949845736613,-0.10826924475040439,-0.002672363614307952,-0.020943504250838456,-0.0012766368437104492,0.028469667644731328
186,-0.00010700047729255467,0.004643998757261346,0.00032203407201744497,-0.04011527305146585,0.0006182952773951817,-0.07345078255798564
2933,-0.010178557098006111,0.1717101510375649,-0.0003611679506044024,0.03913344652174922,-0.004450177194864851,-0.1337877470318296
319,-0.002180812204878081,-0.1412241412890181,-0.00909933854198317,0.0518486498638033,-0.003009529401554547,0.02320596425305225
4327,0.0010763316087713504,-0.025321527916713178,-0.0014414612825970061,-0.09695853980021651,-0.0008506843677424046,0.03433096254776534
8331,-0.0005140753749310015,0.0006732552409796519,-0.002308480927755168,0.10178450444226649,0.0005114602623010419,-0.11022625826690266
5600,-0.00048343051551858954,-0.00862375315859521,-0.001699881977034023,-0.10024085830461167,-0.0013388550391861126,0.0353688570102465
2904,0.001620165941243991,-0.09522720610434404,0.00026896171030449476,-0.040085457719899215,0.001298905428609566,0.026372060682760566
3495,0.002455844644970137,-0.0819719491431548,-0.00015574468991330244,0.0150691017628444,-0.0030567566775402096,-0.04648424298615821
3126,-0.004813776936081508,0.03786832340436879,-0.005873116313657776,0.11478979167027868,0.0010881072750503677,-0.11817457760996498
